image_id,bbox,folder
GOPR6679.JPG,"[357, 1320, 589, 589]",train
GOPR6679.JPG,"[1999, 2586, 1147, 414]",train
GOPR6680.JPG,"[2399, 1642, 912, 936]",val
GOPR6680.JPG,"[2695, 1508, 782, 774]",val
GOPR6680.JPG,"[1115, 937, 422, 399]",val
GOPR6680.JPG,"[1376, 855, 536, 366]",val
GOPR6680.JPG,"[1688, 799, 460, 294]",val
GOPR6680.JPG,"[1905, 753, 479, 266]",val
GOPR6680.JPG,"[2290, 700, 435, 206]",val
GOPR6680.JPG,"[2444, 676, 418, 194]",val
GOPR6680.JPG,"[574, 1102, 337, 492]",val
GOPR6680.JPG,"[303, 1204, 287, 501]",val
GOPR6681.JPG,"[1504, 1209, 585, 469]",train
GOPR6681.JPG,"[644, 2132, 817, 822]",train
GOPR6681.JPG,"[1010, 1117, 501, 329]",train
GOPR6681.JPG,"[885, 1091, 436, 289]",train
GOPR6681.JPG,"[773, 1071, 394, 265]",train
GOPR6681.JPG,"[677, 1055, 369, 247]",train
GOPR6681.JPG,"[384, 1242, 219, 124]",train
GOPR6682.JPG,"[926, 1190, 713, 415]",train
GOPR6682.JPG,"[1337, 930, 597, 231]",train
GOPR6682.JPG,"[1502, 830, 535, 183]",train
GOPR6682.JPG,"[1990, 2348, 1174, 652]",train
GOPR6682.JPG,"[2366, 1588, 809, 550]",train
GOPR6682.JPG,"[2471, 1351, 703, 414]",train
GOPR6682.JPG,"[2591, 1016, 533, 274]",train
GOPR6682.JPG,"[2625, 902, 475, 224]",train
GOPR6683.JPG,"[2241, 1346, 452, 576]",test
GOPR6683.JPG,"[2689, 1400, 418, 590]",test
GOPR6683.JPG,"[1813, 1293, 528, 547]",test
GOPR6683.JPG,"[1425, 1262, 572, 492]",test
GOPR6683.JPG,"[863, 1207, 553, 411]",test
GOPR6683.JPG,"[382, 1166, 431, 311]",test
GOPR6683.JPG,"[277, 1151, 397, 292]",test
GOPR6683.JPG,"[1074, 641, 238, 37]",test
GOPR6684.JPG,"[929, 1245, 585, 448]",train
GOPR6684.JPG,"[712, 1214, 521, 394]",train
GOPR6684.JPG,"[2007, 1394, 504, 605]",train
GOPR6684.JPG,"[2471, 1455, 412, 612]",train
GOPR6684.JPG,"[2832, 1516, 433, 600]",train
GOPR6684.JPG,"[3153, 1579, 426, 566]",train
GOPR6684.JPG,"[1084, 2136, 969, 654]",train
GOPR6684.JPG,"[359, 1815, 700, 566]",train
GOPR6685.JPG,"[518, 1695, 430, 842]",test
GOPR6685.JPG,"[946, 1603, 504, 846]",test
GOPR6685.JPG,"[1324, 1507, 644, 820]",test
GOPR6685.JPG,"[1712, 1425, 704, 744]",test
GOPR6685.JPG,"[2077, 1345, 715, 660]",test
GOPR6685.JPG,"[2408, 1283, 649, 587]",test
GOPR6685.JPG,"[2664, 1234, 600, 513]",test
GOPR6685.JPG,"[3041, 1175, 493, 381]",test
GOPR6685.JPG,"[1994, 2350, 991, 650]",test
GOPR6685.JPG,"[2997, 1923, 621, 603]",test
GOPR6685.JPG,"[3540, 1632, 403, 403]",test
GOPR6685.JPG,"[3761, 1465, 239, 322]",test
GOPR6685.JPG,"[3418, 1091, 264, 235]",test
GOPR6686.JPG,"[2609, 1934, 822, 536]",train
GOPR6686.JPG,"[2550, 1177, 693, 396]",train
GOPR6686.JPG,"[2484, 925, 664, 325]",train
GOPR6686.JPG,"[2447, 748, 593, 256]",train
GOPR6686.JPG,"[2415, 604, 538, 219]",train
GOPR6686.JPG,"[2392, 497, 485, 181]",train
GOPR6686.JPG,"[975, 673, 660, 188]",train
GOPR6686.JPG,"[846, 841, 716, 254]",train
GOPR6686.JPG,"[511, 1336, 850, 475]",train
GOPR6686.JPG,"[349, 1691, 889, 637]",train
GOPR6687.JPG,"[427, 1291, 472, 498]",test
GOPR6687.JPG,"[176, 1418, 416, 571]",test
GOPR6687.JPG,"[912, 1086, 544, 359]",test
GOPR6687.JPG,"[1128, 1005, 550, 305]",test
GOPR6687.JPG,"[1342, 940, 528, 260]",test
GOPR6687.JPG,"[1511, 881, 521, 232]",test
GOPR6687.JPG,"[1684, 833, 481, 211]",test
GOPR6687.JPG,"[1888, 1790, 545, 734]",test
GOPR6687.JPG,"[2416, 1460, 684, 512]",test
GOPR6687.JPG,"[2243, 1602, 796, 618]",test
GOPR6687.JPG,"[2671, 1250, 503, 350]",test
GOPR6687.JPG,"[2811, 1111, 416, 257]",test
GOPR6687.JPG,"[2439, 546, 153, 46]",test
GOPR6687.JPG,"[2274, 495, 153, 44]",test
GOPR6687.JPG,"[2035, 541, 191, 43]",test
GOPR6687.JPG,"[2199, 472, 151, 39]",test
GOPR6687.JPG,"[2063, 431, 144, 35]",test
GOPR6687.JPG,"[1992, 412, 150, 34]",test
GOPR6687.JPG,"[2396, 663, 235, 95]",test
GOPR6687.JPG,"[2448, 652, 217, 88]",test
GOPR6687.JPG,"[2599, 621, 171, 69]",test
GOPR6688.JPG,"[3599, 1985, 327, 762]",test
GOPR6688.JPG,"[3040, 1615, 462, 670]",test
GOPR6688.JPG,"[2735, 1447, 532, 586]",test
GOPR6688.JPG,"[2447, 1276, 585, 501]",test
GOPR6688.JPG,"[1620, 739, 395, 126]",test
GOPR6688.JPG,"[1530, 688, 374, 119]",test
GOPR6688.JPG,"[316, 1279, 702, 463]",test
GOPR6688.JPG,"[298, 1150, 629, 396]",test
GOPR6688.JPG,"[283, 1039, 462, 263]",test
GOPR6688.JPG,"[1364, 618, 368, 127]",test
GOPR6689.JPG,"[2163, 1196, 394, 457]",train
GOPR6689.JPG,"[1874, 1117, 447, 430]",train
GOPR6689.JPG,"[1594, 1042, 487, 388]",train
GOPR6689.JPG,"[1361, 973, 509, 356]",train
GOPR6689.JPG,"[1138, 917, 522, 326]",train
GOPR6689.JPG,"[531, 804, 409, 174]",train
GOPR6689.JPG,"[742, 856, 477, 222]",train
GOPR6689.JPG,"[967, 874, 496, 284]",train
GOPR6689.JPG,"[2830, 1344, 247, 393]",train
GOPR6689.JPG,"[3062, 1412, 249, 396]",train
GOPR6689.JPG,"[85, 2049, 853, 951]",train
GOPR6689.JPG,"[0, 1766, 587, 768]",train
GOPR6690.JPG,"[2619, 1053, 421, 347]",train
GOPR6690.JPG,"[2847, 1060, 377, 328]",train
GOPR6690.JPG,"[3028, 1069, 384, 314]",train
GOPR6691.JPG,"[622, 1394, 547, 496]",train
GOPR6691.JPG,"[378, 1398, 508, 467]",train
GOPR6691.JPG,"[1711, 1379, 450, 528]",train
GOPR6691.JPG,"[2122, 1386, 457, 519]",train
GOPR6691.JPG,"[2435, 1386, 510, 503]",train
GOPR6691.JPG,"[2981, 1398, 500, 440]",train
GOPR6691.JPG,"[3400, 1402, 439, 385]",train
GOPR6692.JPG,"[1331, 1282, 539, 707]",train
GOPR6692.JPG,"[1671, 1211, 627, 655]",train
GOPR6692.JPG,"[2011, 1162, 652, 578]",train
GOPR6692.JPG,"[2331, 1124, 614, 494]",train
GOPR6692.JPG,"[2589, 1090, 580, 433]",train
GOPR6692.JPG,"[2827, 1068, 502, 375]",train
GOPR6692.JPG,"[959, 1362, 432, 720]",train
GOPR6692.JPG,"[577, 1446, 405, 720]",train
GOPR6692.JPG,"[251, 1521, 415, 704]",train
GOPR6692.JPG,"[3504, 2103, 496, 896]",train
GOPR6693.JPG,"[2393, 1482, 464, 556]",train
GOPR6693.JPG,"[2989, 1520, 488, 509]",train
GOPR6693.JPG,"[3621, 1582, 379, 408]",train
GOPR6693.JPG,"[1549, 1423, 521, 588]",train
GOPR6693.JPG,"[1143, 1409, 587, 557]",train
GOPR6693.JPG,"[799, 1384, 608, 530]",train
GOPR6693.JPG,"[306, 1355, 561, 451]",train
GOPR6693.JPG,"[0, 1343, 474, 370]",train
GOPR6694.JPG,"[1768, 1171, 551, 688]",train
GOPR6694.JPG,"[1374, 1207, 468, 710]",train
GOPR6694.JPG,"[904, 1240, 496, 731]",train
GOPR6694.JPG,"[492, 1285, 539, 716]",train
GOPR6694.JPG,"[200, 1343, 471, 661]",train
GOPR6694.JPG,"[2126, 1152, 580, 632]",train
GOPR6694.JPG,"[2462, 1144, 567, 575]",train
GOPR6694.JPG,"[2772, 1135, 502, 522]",train
GOPR6694.JPG,"[2992, 1128, 473, 475]",train
GOPR6694.JPG,"[3325, 1125, 422, 400]",train
GOPR6694.JPG,"[3466, 1131, 375, 358]",train
GOPR6694.JPG,"[3581, 1137, 345, 325]",train
GOPR6694.JPG,"[3688, 1142, 308, 304]",train
GOPR6694.JPG,"[3102, 2621, 535, 379]",train
GOPR6694.JPG,"[3714, 2300, 286, 700]",train
GOPR6695.JPG,"[358, 1814, 976, 488]",train
GOPR6695.JPG,"[447, 1441, 876, 406]",train
GOPR6695.JPG,"[554, 1175, 773, 322]",train
GOPR6695.JPG,"[661, 979, 673, 240]",train
GOPR6695.JPG,"[831, 706, 517, 160]",train
GOPR6695.JPG,"[2618, 1976, 844, 648]",train
GOPR6695.JPG,"[2452, 1646, 830, 501]",train
GOPR6695.JPG,"[2316, 1368, 776, 355]",train
GOPR6695.JPG,"[2197, 1135, 724, 263]",train
GOPR6695.JPG,"[2106, 954, 647, 191]",train
GOPR6695.JPG,"[1939, 617, 476, 101]",train
GOPR6696.JPG,"[2344, 1654, 928, 798]",test
GOPR6696.JPG,"[1678, 1522, 672, 702]",test
GOPR6696.JPG,"[1571, 793, 691, 340]",test
GOPR6696.JPG,"[1699, 945, 766, 401]",test
GOPR6696.JPG,"[1853, 1132, 844, 482]",test
GOPR6697.JPG,"[2688, 1810, 841, 636]",train
GOPR6697.JPG,"[2735, 1414, 760, 576]",train
GOPR6697.JPG,"[2745, 1122, 685, 478]",train
GOPR6697.JPG,"[2736, 906, 606, 386]",train
GOPR6697.JPG,"[648, 1261, 911, 641]",train
GOPR6697.JPG,"[868, 997, 846, 470]",train
GOPR6697.JPG,"[1076, 797, 764, 340]",train
GOPR6697.JPG,"[1254, 628, 687, 268]",train
GOPR6697.JPG,"[1401, 512, 612, 201]",train
GOPR6697.JPG,"[2022, 419, 271, 200]",train
GOPR6697.JPG,"[2678, 511, 476, 229]",train
GOPR6698.JPG,"[2525, 1699, 817, 1058]",test
GOPR6698.JPG,"[1366, 942, 906, 781]",test
GOPR6698.JPG,"[532, 1183, 837, 834]",test
GOPR6698.JPG,"[393, 1003, 730, 686]",test
GOPR6698.JPG,"[2535, 395, 436, 279]",test
GOPR6698.JPG,"[2795, 510, 392, 321]",test
GOPR6698.JPG,"[3317, 789, 294, 417]",test
GOPR6698.JPG,"[3563, 933, 246, 470]",test
GOPR6699.JPG,"[789, 1742, 1024, 1128]",val
GOPR6699.JPG,"[1128, 1418, 1058, 1012]",val
GOPR6699.JPG,"[2195, 1603, 1027, 997]",val
GOPR6699.JPG,"[2888, 885, 641, 588]",val
GOPR6699.JPG,"[2485, 496, 608, 391]",val
GOPR6699.JPG,"[2620, 423, 541, 325]",val
GOPR6699.JPG,"[281, 888, 365, 455]",val
GOPR6699.JPG,"[497, 721, 405, 383]",val
GOPR6699.JPG,"[405, 596, 307, 291]",val
GOPR6699.JPG,"[585, 465, 345, 258]",val
GOPR6699.JPG,"[957, 267, 386, 170]",val
GOPR6699.JPG,"[1346, 247, 476, 184]",val
GOPR6699.JPG,"[1522, 173, 469, 160]",val
GOPR6699.JPG,"[1460, 66, 377, 107]",val
GOPR6699.JPG,"[133, 467, 146, 156]",val
GOPR6699.JPG,"[148, 523, 164, 178]",val
GOPR6699.JPG,"[18, 557, 131, 166]",val
GOPR6699.JPG,"[252, 387, 160, 133]",val
GOPR6699.JPG,"[488, 228, 188, 109]",val
GOPR6699.JPG,"[604, 167, 209, 89]",val
GOPR6699.JPG,"[812, 117, 246, 92]",val
GOPR6699.JPG,"[850, 55, 210, 62]",val
GOPR6699.JPG,"[19, 443, 97, 107]",val
GOPR6699.JPG,"[20, 410, 89, 98]",val
GOPR6699.JPG,"[110, 373, 109, 104]",val
GOPR6699.JPG,"[104, 350, 100, 91]",val
GOPR6699.JPG,"[204, 312, 115, 94]",val
GOPR6699.JPG,"[189, 291, 109, 83]",val
GOPR6699.JPG,"[296, 248, 126, 86]",val
GOPR6699.JPG,"[389, 191, 127, 76]",val
GOPR6699.JPG,"[358, 179, 124, 69]",val
GOPR6699.JPG,"[483, 135, 146, 70]",val
GOPR6699.JPG,"[580, 85, 151, 60]",val
GOPR6699.JPG,"[669, 41, 160, 49]",val
GOPR6699.JPG,"[616, 39, 144, 44]",val
GOPR6699.JPG,"[537, 79, 134, 52]",val
GOPR6699.JPG,"[447, 123, 136, 64]",val
GOPR6699.JPG,"[941, 3, 242, 59]",val
GOPR6700.JPG,"[510, 1055, 440, 572]",train
GOPR6700.JPG,"[849, 992, 403, 559]",train
GOPR6700.JPG,"[1582, 889, 493, 504]",train
GOPR6700.JPG,"[1909, 850, 548, 470]",train
GOPR6700.JPG,"[2955, 815, 467, 329]",train
GOPR6701.JPG,"[584, 1829, 812, 1077]",train
GOPR6701.JPG,"[1861, 1935, 1108, 1065]",train
GOPR6701.JPG,"[3391, 789, 389, 343]",train
GOPR6701.JPG,"[2848, 649, 479, 364]",train
GOPR6701.JPG,"[2943, 601, 445, 322]",train
GOPR6701.JPG,"[3525, 656, 303, 250]",train
GOPR6701.JPG,"[3291, 463, 293, 191]",train
GOPR6701.JPG,"[3338, 448, 271, 174]",train
GOPR6701.JPG,"[9, 927, 196, 367]",train
GOPR6701.JPG,"[198, 813, 205, 333]",train
GOPR6701.JPG,"[771, 505, 307, 238]",train
GOPR6701.JPG,"[1215, 485, 442, 247]",train
GOPR6701.JPG,"[1082, 384, 342, 190]",train
GOPR6701.JPG,"[1631, 357, 445, 183]",train
GOPR6701.JPG,"[1979, 274, 415, 152]",train
GOPR6701.JPG,"[2127, 248, 396, 138]",train
GOPR6701.JPG,"[1910, 169, 343, 104]",train
GOPR6701.JPG,"[2035, 146, 343, 102]",train
GOPR6701.JPG,"[2255, 115, 315, 91]",train
GOPR6701.JPG,"[2568, 187, 318, 105]",train
GOPR6701.JPG,"[2661, 180, 293, 99]",train
GOPR6701.JPG,"[2531, 98, 260, 81]",train
GOPR6701.JPG,"[107, 626, 159, 183]",train
GOPR6701.JPG,"[393, 467, 151, 157]",train
GOPR6701.JPG,"[664, 330, 191, 130]",train
GOPR6701.JPG,"[642, 288, 164, 106]",train
GOPR6701.JPG,"[518, 345, 147, 120]",train
GOPR6701.JPG,"[392, 401, 137, 143]",train
GOPR6701.JPG,"[132, 539, 149, 173]",train
GOPR6701.JPG,"[22, 608, 139, 176]",train
GOPR6701.JPG,"[884, 246, 214, 97]",train
GOPR6701.JPG,"[840, 209, 183, 90]",train
GOPR6701.JPG,"[1021, 201, 224, 83]",train
GOPR6701.JPG,"[964, 170, 185, 73]",train
GOPR6701.JPG,"[1412, 92, 239, 60]",train
GOPR6701.JPG,"[1078, 127, 210, 74]",train
GOPR6701.JPG,"[1195, 92, 215, 65]",train
GOPR6701.JPG,"[1302, 65, 213, 55]",train
GOPR6701.JPG,"[1397, 39, 239, 53]",train
GOPR6701.JPG,"[199, 404, 116, 101]",train
GOPR6701.JPG,"[304, 355, 105, 96]",train
GOPR6701.JPG,"[406, 307, 102, 88]",train
GOPR6701.JPG,"[505, 261, 110, 79]",train
GOPR6701.JPG,"[612, 216, 112, 71]",train
GOPR6701.JPG,"[409, 278, 96, 77]",train
GOPR6701.JPG,"[501, 236, 100, 72]",train
GOPR6701.JPG,"[601, 193, 97, 62]",train
GOPR6702.JPG,"[1312, 1653, 1082, 1002]",test
GOPR6702.JPG,"[2057, 2202, 1166, 798]",test
GOPR6702.JPG,"[2657, 1520, 836, 757]",test
GOPR6702.JPG,"[2965, 1126, 588, 514]",test
GOPR6702.JPG,"[3039, 998, 527, 418]",test
GOPR6702.JPG,"[2537, 788, 564, 338]",test
GOPR6702.JPG,"[2637, 710, 513, 287]",test
GOPR6702.JPG,"[2810, 582, 408, 222]",test
GOPR6702.JPG,"[3219, 683, 346, 239]",test
GOPR6702.JPG,"[3243, 635, 321, 207]",test
GOPR6702.JPG,"[2965, 468, 313, 166]",test
GOPR6702.JPG,"[223, 1205, 365, 474]",test
GOPR6702.JPG,"[0, 1157, 224, 407]",test
GOPR6702.JPG,"[181, 1036, 278, 339]",test
GOPR6702.JPG,"[488, 836, 327, 275]",test
GOPR6702.JPG,"[591, 959, 426, 363]",test
GOPR6702.JPG,"[815, 835, 459, 296]",test
GOPR6702.JPG,"[683, 739, 341, 220]",test
GOPR6702.JPG,"[849, 635, 391, 200]",test
GOPR6702.JPG,"[1052, 554, 372, 163]",test
GOPR6702.JPG,"[1421, 547, 461, 172]",test
GOPR6702.JPG,"[1227, 481, 360, 139]",test
GOPR6702.JPG,"[1380, 431, 362, 115]",test
GOPR6702.JPG,"[1655, 337, 347, 94]",test
GOPR6702.JPG,"[2109, 324, 348, 94]",test
GOPR6702.JPG,"[1778, 302, 327, 85]",test
GOPR6702.JPG,"[1989, 256, 296, 66]",test
GOPR6702.JPG,"[2069, 236, 293, 63]",test
GOPR6702.JPG,"[2160, 221, 263, 58]",test
GOPR6702.JPG,"[726, 2198, 1088, 802]",test
GOPR6702.JPG,"[7, 885, 143, 201]",test
GOPR6702.JPG,"[139, 795, 166, 180]",test
GOPR6702.JPG,"[355, 666, 193, 141]",test
GOPR6702.JPG,"[489, 590, 210, 126]",test
GOPR6702.JPG,"[626, 524, 220, 105]",test
GOPR6702.JPG,"[882, 409, 241, 78]",test
GOPR6702.JPG,"[1003, 361, 244, 67]",test
GOPR6702.JPG,"[1126, 317, 245, 60]",test
GOPR6702.JPG,"[1226, 283, 261, 50]",test
GOPR6702.JPG,"[444, 554, 183, 112]",test
GOPR6702.JPG,"[563, 500, 190, 89]",test
GOPR6702.JPG,"[674, 436, 208, 87]",test
GOPR6702.JPG,"[802, 387, 204, 71]",test
GOPR6702.JPG,"[910, 343, 212, 64]",test
GOPR6702.JPG,"[15, 819, 125, 153]",test
GOPR6702.JPG,"[130, 738, 144, 150]",test
GOPR6703.JPG,"[80, 2137, 366, 863]",test
GOPR6703.JPG,"[1092, 1691, 806, 1080]",test
GOPR6703.JPG,"[1982, 1371, 876, 944]",test
GOPR6703.JPG,"[2370, 1247, 786, 810]",test
GOPR6703.JPG,"[356, 1405, 336, 722]",test
GOPR6703.JPG,"[658, 1247, 432, 764]",test
GOPR6703.JPG,"[2032, 833, 660, 536]",test
GOPR6703.JPG,"[2332, 773, 622, 476]",test
GOPR6703.JPG,"[2778, 708, 530, 367]",test
GOPR6703.JPG,"[3433, 937, 434, 389]",test
GOPR6703.JPG,"[3101, 671, 441, 303]",test
GOPR6703.JPG,"[3589, 882, 371, 335]",test
GOPR6703.JPG,"[3830, 809, 170, 172]",test
GOPR6703.JPG,"[3907, 782, 93, 96]",test
GOPR6703.JPG,"[323, 724, 259, 288]",test
GOPR6703.JPG,"[518, 644, 259, 286]",test
GOPR6703.JPG,"[779, 441, 206, 200]",test
GOPR6703.JPG,"[1340, 295, 258, 143]",test
GOPR6703.JPG,"[1601, 353, 347, 172]",test
GOPR6703.JPG,"[1796, 324, 362, 152]",test
GOPR6703.JPG,"[2889, 280, 277, 107]",test
GOPR6703.JPG,"[849, 244, 147, 103]",test
GOPR6703.JPG,"[994, 206, 141, 95]",test
GOPR6703.JPG,"[1255, 142, 167, 77]",test
GOPR6703.JPG,"[1383, 116, 180, 69]",test
GOPR6703.JPG,"[1876, 54, 206, 48]",test
GOPR6703.JPG,"[3523, 380, 168, 120]",test
GOPR6704.JPG,"[2830, 1697, 619, 927]",test
GOPR6704.JPG,"[2380, 1492, 720, 884]",test
GOPR6704.JPG,"[1951, 1309, 790, 793]",test
GOPR6704.JPG,"[953, 1588, 993, 988]",test
GOPR6704.JPG,"[326, 936, 493, 393]",test
GOPR6704.JPG,"[1297, 1016, 742, 568]",test
GOPR6704.JPG,"[1095, 918, 652, 454]",test
GOPR6704.JPG,"[819, 760, 545, 354]",test
GOPR6704.JPG,"[714, 701, 508, 314]",test
GOPR6704.JPG,"[645, 661, 456, 274]",test
GOPR6704.JPG,"[583, 625, 425, 254]",test
GOPR6704.JPG,"[3237, 921, 234, 302]",test
GOPR6704.JPG,"[2736, 730, 324, 268]",test
GOPR6704.JPG,"[2492, 644, 362, 232]",test
GOPR6704.JPG,"[2272, 575, 383, 202]",test
GOPR6704.JPG,"[2065, 517, 402, 175]",test
GOPR6704.JPG,"[1882, 470, 415, 156]",test
GOPR6704.JPG,"[1726, 434, 395, 136]",test
GOPR6704.JPG,"[1580, 397, 400, 131]",test
GOPR6704.JPG,"[3266, 778, 203, 230]",test
GOPR6704.JPG,"[3468, 863, 184, 250]",test
GOPR6704.JPG,"[3060, 696, 229, 222]",test
GOPR6704.JPG,"[2853, 618, 261, 198]",test
GOPR6704.JPG,"[2653, 558, 284, 171]",test
GOPR6704.JPG,"[2472, 494, 283, 148]",test
GOPR6704.JPG,"[2301, 443, 283, 124]",test
GOPR6704.JPG,"[2127, 401, 302, 112]",test
GOPR6704.JPG,"[212, 789, 371, 263]",test
GOPR6704.JPG,"[531, 606, 375, 223]",test
GOPR6704.JPG,"[1462, 374, 370, 122]",test
GOPR6704.JPG,"[1984, 369, 286, 98]",test
GOPR6704.JPG,"[1838, 340, 292, 89]",test
GOPR6704.JPG,"[1703, 318, 284, 77]",test
GOPR6705.JPG,"[732, 2153, 1116, 847]",test
GOPR6705.JPG,"[1844, 2431, 1232, 569]",test
GOPR6705.JPG,"[2242, 2031, 1114, 968]",test
GOPR6705.JPG,"[1500, 1549, 1042, 876]",test
GOPR6705.JPG,"[2552, 1695, 912, 874]",test
GOPR6705.JPG,"[1826, 1309, 928, 720]",test
GOPR6705.JPG,"[2754, 1447, 792, 674]",test
GOPR6705.JPG,"[2138, 1141, 762, 552]",test
GOPR6705.JPG,"[2338, 1004, 659, 444]",test
GOPR6705.JPG,"[2898, 1265, 669, 557]",test
GOPR6705.JPG,"[2995, 1120, 571, 455]",test
GOPR6705.JPG,"[2499, 903, 574, 362]",test
GOPR6705.JPG,"[3072, 1008, 490, 380]",test
GOPR6705.JPG,"[2617, 819, 507, 300]",test
GOPR6705.JPG,"[3123, 925, 439, 313]",test
GOPR6705.JPG,"[2705, 755, 461, 253]",test
GOPR6705.JPG,"[2788, 689, 413, 236]",test
GOPR6705.JPG,"[3167, 852, 390, 255]",test
GOPR6705.JPG,"[2861, 649, 365, 199]",test
GOPR6705.JPG,"[3198, 793, 357, 227]",test
GOPR6705.JPG,"[234, 1156, 374, 467]",test
GOPR6705.JPG,"[478, 1005, 420, 408]",test
GOPR6705.JPG,"[717, 880, 450, 326]",test
GOPR6705.JPG,"[949, 764, 473, 273]",test
GOPR6705.JPG,"[1163, 672, 482, 226]",test
GOPR6705.JPG,"[792, 672, 368, 207]",test
GOPR6705.JPG,"[1358, 598, 473, 190]",test
GOPR6705.JPG,"[1709, 486, 424, 139]",test
GOPR6705.JPG,"[1856, 442, 387, 126]",test
GOPR6705.JPG,"[1615, 383, 360, 101]",test
GOPR6705.JPG,"[1979, 408, 372, 117]",test
GOPR6705.JPG,"[2086, 382, 349, 105]",test
GOPR6705.JPG,"[1964, 307, 304, 74]",test
GOPR6705.JPG,"[2178, 355, 330, 102]",test
GOPR6705.JPG,"[292, 669, 188, 142]",test
GOPR6705.JPG,"[398, 557, 175, 111]",test
GOPR6705.JPG,"[520, 501, 191, 98]",test
GOPR6705.JPG,"[711, 475, 232, 95]",test
GOPR6705.JPG,"[973, 380, 246, 70]",test
GOPR6705.JPG,"[1091, 341, 252, 59]",test
GOPR6705.JPG,"[995, 325, 205, 54]",test
GOPR6705.JPG,"[1099, 289, 215, 53]",test
GOPR6705.JPG,"[1303, 237, 224, 39]",test
GOPR6705.JPG,"[1618, 213, 230, 36]",test
GOPR6705.JPG,"[1488, 195, 212, 36]",test
GOPR6705.JPG,"[235, 536, 116, 80]",test
GOPR6705.JPG,"[333, 489, 126, 74]",test
GOPR6705.JPG,"[404, 428, 126, 61]",test
GOPR6705.JPG,"[674, 321, 130, 40]",test
GOPR6705.JPG,"[809, 298, 157, 37]",test
GOPR6705.JPG,"[887, 270, 167, 31]",test
GOPR6706.JPG,"[2863, 2104, 630, 896]",test
GOPR6706.JPG,"[3333, 2281, 440, 719]",test
GOPR6706.JPG,"[2402, 1907, 752, 1070]",test
GOPR6706.JPG,"[1866, 1698, 900, 1061]",test
GOPR6706.JPG,"[1408, 1477, 933, 1000]",test
GOPR6706.JPG,"[1054, 1307, 888, 842]",test
GOPR6706.JPG,"[795, 1161, 791, 709]",test
GOPR6706.JPG,"[616, 1055, 700, 570]",test
GOPR6706.JPG,"[3709, 2420, 291, 580]",test
GOPR6706.JPG,"[3775, 1831, 225, 708]",test
GOPR6706.JPG,"[3492, 1704, 320, 709]",test
GOPR6706.JPG,"[3152, 1528, 410, 755]",test
GOPR6706.JPG,"[2764, 1340, 511, 755]",test
GOPR6706.JPG,"[2335, 1177, 603, 720]",test
GOPR6706.JPG,"[1938, 1039, 672, 653]",test
GOPR6706.JPG,"[1591, 931, 694, 540]",test
GOPR6706.JPG,"[1306, 827, 678, 480]",test
GOPR6706.JPG,"[1090, 752, 628, 417]",test
GOPR6706.JPG,"[402, 909, 574, 465]",test
GOPR6706.JPG,"[816, 658, 575, 333]",test
GOPR6706.JPG,"[320, 859, 498, 388]",test
GOPR6706.JPG,"[709, 618, 482, 290]",test
GOPR6706.JPG,"[250, 807, 458, 351]",test
GOPR6706.JPG,"[197, 770, 412, 303]",test
GOPR6706.JPG,"[153, 738, 384, 270]",test
GOPR6706.JPG,"[616, 592, 437, 263]",test
GOPR6706.JPG,"[536, 568, 407, 238]",test
GOPR6706.JPG,"[564, 376, 225, 127]",test
GOPR6706.JPG,"[736, 305, 240, 104]",test
GOPR6707.JPG,"[61, 2196, 445, 804]",train
GOPR6707.JPG,"[357, 2027, 576, 973]",train
GOPR6707.JPG,"[706, 1830, 723, 1038]",train
GOPR6707.JPG,"[646, 1336, 451, 684]",train
GOPR6707.JPG,"[338, 1492, 371, 702]",train
GOPR6707.JPG,"[1340, 1524, 887, 944]",train
GOPR6707.JPG,"[1140, 1119, 595, 588]",train
GOPR6707.JPG,"[1731, 1362, 884, 800]",train
GOPR6707.JPG,"[1769, 924, 624, 441]",train
GOPR6707.JPG,"[2102, 1235, 795, 669]",train
GOPR6707.JPG,"[2251, 806, 561, 325]",train
GOPR6707.JPG,"[2615, 729, 467, 245]",train
GOPR6707.JPG,"[2630, 1048, 635, 469]",train
GOPR6707.JPG,"[2811, 974, 568, 398]",train
GOPR6707.JPG,"[1, 940, 203, 202]",train
GOPR6707.JPG,"[295, 789, 206, 224]",train
GOPR6707.JPG,"[648, 655, 194, 191]",train
GOPR6707.JPG,"[639, 763, 225, 242]",train
GOPR6707.JPG,"[951, 651, 284, 205]",train
GOPR6707.JPG,"[1690, 476, 342, 124]",train
GOPR6707.JPG,"[1999, 433, 324, 101]",train
GOPR6707.JPG,"[1126, 359, 169, 69]",train
GOPR6707.JPG,"[868, 388, 140, 77]",train
GOPR6707.JPG,"[166, 692, 167, 135]",train
GOPR6707.JPG,"[62, 745, 159, 140]",train
GOPR6707.JPG,"[28, 721, 150, 128]",train
GOPR6707.JPG,"[2, 660, 119, 95]",train
GOPR6707.JPG,"[162, 577, 120, 91]",train
GOPR6707.JPG,"[247, 538, 116, 83]",train
GOPR6707.JPG,"[2032, 242, 187, 47]",train
GOPR6707.JPG,"[2664, 450, 299, 83]",train
GOPR6708.JPG,"[35, 2196, 739, 776]",train
GOPR6708.JPG,"[191, 1910, 712, 565]",train
GOPR6708.JPG,"[614, 2468, 1069, 532]",train
GOPR6708.JPG,"[3324, 2686, 616, 314]",train
